transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud,risk_flag,amount_norm,trust_norm,velocity_norm,transaction_node,merchant_node,cardholder_node,fraud_label
4567,53.27,17,Grocery,0,0,63,3,48,0,0,0.03621247552751795,0.5135135135135136,0.3333333333333333,TX_4567,Grocery,USER_4566,Normal
4568,44.87,1,Travel,0,1,79,3,52,0,1,0.03050222971503154,0.7297297297297297,0.3333333333333333,TX_4568,Travel,USER_4567,Normal
4569,26.76,22,Electronics,0,0,54,1,43,0,0,0.018191211659778116,0.391891891891892,0.1111111111111111,TX_4569,Electronics,USER_4568,Normal
4570,352.76,0,Travel,0,0,66,2,26,0,0,0.23980313247770282,0.5540540540540541,0.2222222222222222,TX_4570,Travel,USER_4569,Normal
4571,124.79,22,Food,0,1,29,3,65,0,1,0.08483113987383076,0.05405405405405406,0.3333333333333333,TX_4571,Food,USER_4570,Normal
4572,202.25,9,Grocery,0,0,69,2,24,0,0,0.13748776375897323,0.5945945945945946,0.2222222222222222,TX_4572,Grocery,USER_4571,Normal
4573,49.18,20,Travel,0,0,88,2,30,0,0,0.03343212964977159,0.8513513513513514,0.2222222222222222,TX_4573,Travel,USER_4572,Normal
4574,255.42,0,Electronics,0,0,56,2,37,0,0,0.17363226016967587,0.41891891891891897,0.2222222222222222,TX_4574,Electronics,USER_4573,Normal
4575,256.89,5,Food,0,0,36,4,68,0,0,0.174631553186861,0.14864864864864868,0.4444444444444444,TX_4575,Food,USER_4574,Normal
4576,67.47,6,Clothing,0,0,90,4,45,0,0,0.04586551011529258,0.8783783783783784,0.4444444444444444,TX_4576,Clothing,USER_4575,Normal
4577,95.18,16,Food,0,0,76,1,64,0,0,0.06470252338481619,0.6891891891891894,0.1111111111111111,TX_4577,Food,USER_4576,Normal
4578,42.36,8,Electronics,1,0,95,4,47,0,1,0.02879595388296715,0.9459459459459459,0.4444444444444444,TX_4578,Electronics,USER_4577,Normal
4579,675.6,6,Electronics,0,0,56,2,68,0,0,0.45926691320426366,0.41891891891891897,0.2222222222222222,TX_4579,Electronics,USER_4578,Normal
4580,186.72,16,Clothing,0,0,59,2,58,0,0,0.12693060691755492,0.45945945945945954,0.2222222222222222,TX_4580,Clothing,USER_4579,Normal
4581,490.75,2,Food,0,0,30,3,44,0,0,0.3336075157711551,0.0675675675675676,0.3333333333333333,TX_4581,Food,USER_4580,Normal
4582,65.07,15,Travel,1,1,46,1,66,0,2,0.04423401131172503,0.2837837837837839,0.1111111111111111,TX_4582,Travel,USER_4581,Normal
4583,274.1,4,Travel,0,0,71,2,47,0,0,0.1863307591907766,0.6216216216216217,0.2222222222222222,TX_4583,Travel,USER_4582,Normal
4584,261.33,19,Food,1,0,37,2,58,0,1,0.17764982597346093,0.16216216216216217,0.2222222222222222,TX_4584,Food,USER_4583,Normal
4585,211.78,17,Travel,0,0,47,2,41,0,0,0.1439661735914727,0.29729729729729737,0.2222222222222222,TX_4585,Travel,USER_4584,Normal
4586,606.75,0,Food,0,0,68,2,47,0,0,0.4124632912769197,0.5810810810810811,0.2222222222222222,TX_4586,Food,USER_4585,Normal
4587,90.03,3,Food,0,0,33,4,18,0,0,0.06120159886882749,0.10810810810810811,0.4444444444444444,TX_4587,Food,USER_4586,Normal
4588,25.22,22,Electronics,0,0,83,0,41,0,0,0.017144333260822275,0.7837837837837839,0.0,TX_4588,Electronics,USER_4587,Normal
4589,200.49,10,Grocery,0,0,54,2,37,0,0,0.1362913313030237,0.391891891891892,0.2222222222222222,TX_4589,Grocery,USER_4588,Normal
4590,235.22,19,Electronics,0,0,68,1,25,0,0,0.15990047857298237,0.5810810810810811,0.1111111111111111,TX_4590,Electronics,USER_4589,Normal
4591,154.05,8,Travel,0,0,73,3,34,0,0,0.10472182945399174,0.6486486486486487,0.3333333333333333,TX_4591,Travel,USER_4590,Normal
4592,41.71,7,Grocery,0,0,40,3,48,0,0,0.02835408962366761,0.20270270270270274,0.3333333333333333,TX_4592,Grocery,USER_4591,Normal
4593,126.38,7,Food,0,0,98,2,21,0,0,0.08591200783119425,0.9864864864864865,0.2222222222222222,TX_4593,Food,USER_4592,Normal
4594,67.36,4,Travel,0,0,77,2,51,0,0,0.04579073308679574,0.7027027027027027,0.2222222222222222,TX_4594,Travel,USER_4593,Normal
4595,100.38,11,Clothing,0,1,26,3,50,0,1,0.06823743745921253,0.013513513513513542,0.3333333333333333,TX_4595,Clothing,USER_4594,Normal
4596,186.53,0,Travel,0,0,91,1,46,0,0,0.12680144659560583,0.891891891891892,0.1111111111111111,TX_4596,Travel,USER_4595,Normal
4597,246.12,14,Grocery,0,0,66,4,69,0,0,0.16731020230585164,0.5540540540540541,0.4444444444444444,TX_4597,Grocery,USER_4596,Normal
4598,47.57,17,Grocery,0,0,88,2,36,0,0,0.032337665869045025,0.8513513513513514,0.2222222222222222,TX_4598,Grocery,USER_4597,Normal
4599,93.55,5,Food,0,0,32,3,31,0,0,0.06359446378072656,0.09459459459459463,0.3333333333333333,TX_4599,Food,USER_4598,Normal
4600,56.44,9,Clothing,0,0,97,3,42,0,0,0.03836741353056341,0.9729729729729731,0.3333333333333333,TX_4600,Clothing,USER_4599,Normal
4601,39.86,13,Food,0,0,45,3,18,0,0,0.027096475962584292,0.2702702702702703,0.3333333333333333,TX_4601,Food,USER_4600,Normal
4602,275.34,20,Clothing,0,0,84,3,39,0,0,0.18717370023928648,0.7972972972972973,0.3333333333333333,TX_4602,Clothing,USER_4601,Normal
4603,431.94,7,Clothing,0,0,58,0,63,0,0,0.29362899717206875,0.44594594594594594,0.0,TX_4603,Clothing,USER_4602,Normal
4604,83.23,2,Food,0,0,28,0,21,0,0,0.056579018925386124,0.04054054054054057,0.0,TX_4604,Food,USER_4603,Normal
4605,250.46,21,Travel,1,0,86,1,69,0,1,0.17026049597563628,0.8243243243243245,0.1111111111111111,TX_4605,Travel,USER_4604,Normal
4606,409.14,21,Electronics,0,0,26,0,52,0,0,0.27812975853817706,0.013513513513513542,0.0,TX_4606,Electronics,USER_4605,Normal
4607,336.89,18,Clothing,0,0,74,1,67,0,0,0.22901484663911245,0.6621621621621622,0.1111111111111111,TX_4607,Clothing,USER_4606,Normal
4608,36.34,11,Grocery,0,0,50,3,69,0,0,0.02470361105068523,0.33783783783783783,0.3333333333333333,TX_4608,Grocery,USER_4607,Normal
4609,563.44,11,Food,0,0,61,4,56,0,0,0.3830215357842071,0.4864864864864865,0.4444444444444444,TX_4609,Food,USER_4608,Normal
4610,85.08,14,Travel,0,0,79,4,50,0,0,0.057836632586469434,0.7297297297297297,0.4444444444444444,TX_4610,Travel,USER_4609,Normal
4611,74.59,6,Clothing,0,0,42,3,33,0,0,0.05070562323254296,0.22972972972972971,0.3333333333333333,TX_4611,Clothing,USER_4610,Normal
4612,11.6,3,Travel,0,0,48,1,62,0,0,0.007885577550576462,0.31081081081081086,0.1111111111111111,TX_4612,Travel,USER_4611,Normal
4613,119.86,20,Food,0,0,54,7,52,0,0,0.08147976941483576,0.391891891891892,0.7777777777777777,TX_4613,Food,USER_4612,Normal
4614,20.78,8,Grocery,0,0,41,1,29,0,0,0.014126060474222319,0.21621621621621623,0.1111111111111111,TX_4614,Grocery,USER_4613,Normal
4615,51.43,21,Clothing,0,1,66,1,53,0,1,0.03496165977811616,0.5540540540540541,0.1111111111111111,TX_4615,Clothing,USER_4614,Normal
4616,68.61,15,Clothing,0,0,36,2,68,0,0,0.046640472046987166,0.14864864864864868,0.2222222222222222,TX_4616,Clothing,USER_4615,Normal
4617,297.82,12,Travel,0,0,51,0,63,0,0,0.20245540569936915,0.3513513513513514,0.0,TX_4617,Travel,USER_4616,Normal
4618,375.0,3,Food,0,0,79,2,24,0,0,0.25492168805742876,0.7297297297297297,0.2222222222222222,TX_4618,Food,USER_4617,Normal
4619,64.84,23,Electronics,0,0,28,1,21,0,0,0.044077659343049816,0.04054054054054057,0.1111111111111111,TX_4619,Electronics,USER_4618,Normal
4620,352.23,8,Clothing,0,0,59,0,29,0,0,0.2394428431585817,0.45945945945945954,0.0,TX_4620,Clothing,USER_4619,Normal
4621,350.37,20,Grocery,0,0,89,1,24,0,0,0.23817843158581684,0.864864864864865,0.1111111111111111,TX_4621,Grocery,USER_4620,Normal
4622,260.4,17,Clothing,0,0,53,2,63,0,0,0.1770176201870785,0.3783783783783784,0.2222222222222222,TX_4622,Clothing,USER_4621,Normal
4623,28.55,14,Clothing,0,0,96,2,32,0,0,0.019408037850772244,0.9594594594594595,0.2222222222222222,TX_4623,Clothing,USER_4622,Normal
4624,211.0,14,Electronics,0,0,96,1,23,0,0,0.14343593648031325,0.9594594594594595,0.1111111111111111,TX_4624,Electronics,USER_4623,Normal
4625,522.15,5,Electronics,0,0,60,1,34,0,0,0.35495295845116376,0.472972972972973,0.1111111111111111,TX_4625,Electronics,USER_4624,Normal
4626,206.53,10,Food,0,0,58,3,34,0,0,0.1403972699586687,0.44594594594594594,0.3333333333333333,TX_4626,Food,USER_4625,Normal
4627,72.52,7,Clothing,0,0,60,1,61,0,0,0.049298455514465954,0.472972972972973,0.1111111111111111,TX_4627,Clothing,USER_4626,Normal
4628,124.98,20,Clothing,0,1,79,0,21,0,1,0.08496030019577985,0.7297297297297297,0.0,TX_4628,Clothing,USER_4627,Normal
4629,186.78,16,Travel,0,0,28,1,24,0,0,0.1269713943876441,0.04054054054054057,0.1111111111111111,TX_4629,Travel,USER_4628,Normal
4630,128.61,23,Travel,0,0,35,1,53,0,0,0.08742794213617577,0.1351351351351352,0.1111111111111111,TX_4630,Travel,USER_4629,Normal
4631,23.0,16,Grocery,0,0,83,4,24,0,0,0.015635196867522298,0.7837837837837839,0.4444444444444444,TX_4631,Grocery,USER_4630,Normal
4632,67.33,23,Grocery,0,0,27,2,55,0,0,0.04577033935175114,0.027027027027027084,0.2222222222222222,TX_4632,Grocery,USER_4631,Normal
4633,291.87,17,Travel,0,0,98,1,53,0,0,0.19841064824885796,0.9864864864864865,0.1111111111111111,TX_4633,Travel,USER_4632,Normal
4634,355.73,3,Grocery,0,0,36,2,59,0,0,0.2418221122471177,0.14864864864864868,0.2222222222222222,TX_4634,Grocery,USER_4633,Normal
4635,26.58,14,Clothing,0,0,97,0,50,0,0,0.01806884924951055,0.9729729729729731,0.0,TX_4635,Clothing,USER_4634,Normal
4636,548.04,1,Electronics,0,0,45,2,40,0,0,0.37255275179464864,0.2702702702702703,0.2222222222222222,TX_4636,Electronics,USER_4635,Normal
4637,71.77,1,Clothing,1,0,46,0,45,0,1,0.048788612138351097,0.2837837837837839,0.0,TX_4637,Clothing,USER_4636,Normal
4638,195.41,9,Travel,0,0,42,0,45,0,0,0.13283799216880574,0.22972972972972971,0.0,TX_4638,Travel,USER_4637,Normal
4639,250.85,2,Food,0,0,30,1,50,0,0,0.170525614531216,0.0675675675675676,0.1111111111111111,TX_4639,Food,USER_4638,Normal
4640,300.78,7,Food,0,1,89,4,39,0,1,0.20446758755710243,0.864864864864865,0.4444444444444444,TX_4640,Food,USER_4639,Normal
4641,524.55,19,Travel,0,0,79,1,56,0,0,0.3565844572547313,0.7297297297297297,0.1111111111111111,TX_4641,Travel,USER_4640,Normal
4642,67.55,6,Clothing,0,1,64,1,39,0,1,0.04591989340874483,0.5270270270270271,0.1111111111111111,TX_4642,Clothing,USER_4641,Normal
4643,351.99,11,Grocery,1,1,76,2,21,0,2,0.23927969327822493,0.6891891891891894,0.2222222222222222,TX_4643,Grocery,USER_4642,Normal
4644,25.42,18,Grocery,0,0,68,2,41,0,0,0.017280291494452905,0.5810810810810811,0.2222222222222222,TX_4644,Grocery,USER_4643,Normal
4645,219.77,14,Food,0,0,86,1,33,0,0,0.14939770502501631,0.8243243243243245,0.1111111111111111,TX_4645,Food,USER_4644,Normal
4646,243.85,13,Travel,0,0,98,3,67,0,0,0.165767076354144,0.9864864864864865,0.3333333333333333,TX_4646,Travel,USER_4645,Normal
4647,203.82,15,Travel,0,0,53,2,63,0,0,0.13855503589297366,0.3783783783783784,0.2222222222222222,TX_4647,Travel,USER_4646,Normal
4648,52.34,13,Electronics,0,0,43,1,30,0,0,0.035580269741135526,0.2432432432432433,0.1111111111111111,TX_4648,Electronics,USER_4647,Normal
4649,371.5,2,Food,0,0,52,3,32,0,0,0.25254241896889273,0.3648648648648649,0.3333333333333333,TX_4649,Food,USER_4648,Normal
4650,33.29,17,Travel,0,0,43,4,50,0,0,0.022630247987818142,0.2432432432432433,0.4444444444444444,TX_4650,Travel,USER_4649,Normal
4651,9.92,21,Electronics,0,0,55,2,47,0,0,0.006743528388079182,0.4054054054054055,0.2222222222222222,TX_4651,Electronics,USER_4650,Normal
4652,227.51,5,Grocery,0,1,78,2,40,0,1,0.15465928866652162,0.7162162162162163,0.2222222222222222,TX_4652,Grocery,USER_4651,Normal
4653,116.15,16,Food,0,0,86,1,59,0,0,0.0789577441809876,0.8243243243243245,0.1111111111111111,TX_4653,Food,USER_4652,Normal
4654,340.4,22,Food,0,0,38,1,67,0,0,0.23140091363932996,0.17567567567567577,0.1111111111111111,TX_4654,Food,USER_4653,Normal
4655,87.04,13,Travel,0,1,74,3,22,0,1,0.0591690232760496,0.6621621621621622,0.3333333333333333,TX_4655,Travel,USER_4654,Normal
4656,33.17,13,Travel,0,0,83,2,56,0,0,0.022548673047639765,0.7837837837837839,0.2222222222222222,TX_4656,Travel,USER_4655,Normal
4657,325.91,19,Clothing,0,0,94,3,51,0,0,0.22155073961279095,0.9324324324324326,0.3333333333333333,TX_4657,Clothing,USER_4656,Normal
4658,143.3,12,Grocery,0,0,82,1,58,0,0,0.09741407439634545,0.7702702702702703,0.1111111111111111,TX_4658,Grocery,USER_4657,Normal
4659,37.75,2,Grocery,0,0,33,2,22,0,0,0.02566211659778116,0.10810810810810811,0.2222222222222222,TX_4659,Grocery,USER_4658,Normal
4660,229.38,12,Electronics,1,0,81,4,67,0,1,0.15593049815096802,0.7567567567567569,0.4444444444444444,TX_4660,Electronics,USER_4659,Normal
4661,128.81,23,Electronics,0,0,65,0,61,0,0,0.0875639003698064,0.5405405405405406,0.0,TX_4661,Electronics,USER_4660,Normal
4662,166.88,1,Clothing,0,0,51,0,21,0,0,0.11344355014139655,0.3513513513513514,0.0,TX_4662,Clothing,USER_4661,Normal
4663,111.21,8,Grocery,0,0,82,1,33,0,0,0.07559957581031107,0.7702702702702703,0.1111111111111111,TX_4663,Grocery,USER_4662,Normal
4664,317.59,12,Electronics,0,0,92,2,28,0,0,0.21589487709375677,0.9054054054054056,0.2222222222222222,TX_4664,Electronics,USER_4663,Normal
4665,318.49,7,Grocery,0,0,82,5,68,0,0,0.21650668914509463,0.7702702702702703,0.5555555555555556,TX_4665,Grocery,USER_4664,Normal
4666,222.44,15,Grocery,0,0,48,2,44,0,0,0.1512127474439852,0.31081081081081086,0.2222222222222222,TX_4666,Grocery,USER_4665,Normal
4667,20.05,23,Electronics,0,1,86,1,40,0,1,0.013629812921470525,0.8243243243243245,0.1111111111111111,TX_4667,Electronics,USER_4666,Normal
4668,328.58,2,Travel,0,0,91,3,50,0,0,0.22336578203175983,0.891891891891892,0.3333333333333333,TX_4668,Travel,USER_4667,Normal
4669,200.11,12,Travel,0,0,27,3,40,0,0,0.13603301065912551,0.027027027027027084,0.3333333333333333,TX_4669,Travel,USER_4668,Normal
4670,214.94,3,Electronics,0,0,75,2,30,0,0,0.14611431368283662,0.6756756756756758,0.2222222222222222,TX_4670,Electronics,USER_4669,Normal
4671,81.17,17,Clothing,0,0,91,1,22,0,0,0.05517864911899065,0.891891891891892,0.1111111111111111,TX_4671,Clothing,USER_4670,Normal
4672,380.57,1,Food,0,0,81,3,49,0,0,0.25870812486404177,0.7567567567567569,0.3333333333333333,TX_4672,Food,USER_4671,Normal
4673,232.62,19,Grocery,0,0,44,3,57,0,0,0.1581330215357842,0.2567567567567568,0.3333333333333333,TX_4673,Grocery,USER_4672,Normal
4674,21.5,21,Food,0,0,69,0,27,0,0,0.014615510115292581,0.5945945945945946,0.0,TX_4674,Food,USER_4673,Normal
4675,94.3,20,Electronics,0,1,30,0,32,0,1,0.06410430715684141,0.0675675675675676,0.0,TX_4675,Electronics,USER_4674,Normal
4676,391.48,14,Grocery,0,1,57,1,32,0,1,0.2661246465085926,0.43243243243243246,0.1111111111111111,TX_4676,Grocery,USER_4675,Normal
4677,8.7,16,Food,0,0,67,2,40,0,0,0.005914183162932346,0.5675675675675677,0.2222222222222222,TX_4677,Food,USER_4676,Normal
4678,585.89,9,Travel,0,0,74,3,62,0,0,0.39828284750924514,0.6621621621621622,0.3333333333333333,TX_4678,Travel,USER_4677,Normal
4679,204.63,0,Clothing,0,1,51,2,51,0,1,0.1391056667391777,0.3513513513513514,0.2222222222222222,TX_4679,Clothing,USER_4678,Normal
4680,179.64,5,Food,0,0,54,5,21,0,0,0.12211768544703065,0.391891891891892,0.5555555555555556,TX_4680,Food,USER_4679,Normal
4681,56.79,2,Clothing,0,0,42,0,30,0,0,0.03860534043941701,0.22972972972972971,0.0,TX_4681,Clothing,USER_4680,Normal
4682,51.49,18,Travel,0,0,54,2,46,0,0,0.03500244724820535,0.391891891891892,0.2222222222222222,TX_4682,Travel,USER_4681,Normal
4683,512.7,6,Food,0,0,39,3,26,0,0,0.3485289319121166,0.18918918918918926,0.3333333333333333,TX_4683,Food,USER_4682,Normal
4684,63.76,12,Electronics,0,0,86,0,22,0,0,0.04334348488144442,0.8243243243243245,0.0,TX_4684,Electronics,USER_4683,Normal
4685,268.9,12,Grocery,0,1,45,1,29,0,1,0.18279584511638022,0.2702702702702703,0.1111111111111111,TX_4685,Grocery,USER_4684,Normal
4686,89.9,16,Travel,0,0,36,3,51,0,0,0.06111322601696759,0.14864864864864868,0.3333333333333333,TX_4686,Travel,USER_4685,Normal
4687,26.99,0,Clothing,0,0,73,2,69,0,0,0.01834756362845334,0.6486486486486487,0.2222222222222222,TX_4687,Clothing,USER_4686,Normal
4688,1.94,13,Clothing,0,0,25,3,25,0,0,0.001318794866217098,0.0,0.3333333333333333,TX_4688,Clothing,USER_4687,Normal
4689,141.45,2,Travel,0,0,99,3,37,0,0,0.09615646073526211,1.0,0.3333333333333333,TX_4689,Travel,USER_4688,Normal
4690,669.69,13,Electronics,0,0,79,2,33,0,0,0.4552493474004786,0.7297297297297297,0.2222222222222222,TX_4690,Electronics,USER_4689,Normal
4691,82.92,23,Electronics,1,0,49,2,41,0,1,0.05636828366325865,0.32432432432432434,0.2222222222222222,TX_4691,Electronics,USER_4690,Normal
4692,79.54,0,Clothing,0,0,71,2,37,0,0,0.05407058951490103,0.6216216216216217,0.2222222222222222,TX_4692,Clothing,USER_4691,Normal
4693,75.91,15,Travel,0,0,97,2,25,0,0,0.051602947574505106,0.9729729729729731,0.2222222222222222,TX_4693,Travel,USER_4692,Normal
4694,132.32,9,Travel,0,0,63,0,46,0,0,0.08994996737002392,0.5135135135135136,0.0,TX_4694,Travel,USER_4693,Normal
4695,104.58,12,Grocery,0,0,51,1,36,0,0,0.07109256036545573,0.3513513513513514,0.1111111111111111,TX_4695,Grocery,USER_4694,Normal
4696,381.52,3,Clothing,0,0,74,1,69,0,0,0.25935392647378724,0.6621621621621622,0.1111111111111111,TX_4696,Clothing,USER_4695,Normal
4697,126.77,8,Electronics,1,0,79,3,59,0,1,0.08617712638677398,0.7297297297297297,0.3333333333333333,TX_4697,Electronics,USER_4696,Normal
4698,127.58,13,Food,0,0,52,3,42,0,0,0.08672775723297803,0.3648648648648649,0.3333333333333333,TX_4698,Food,USER_4697,Normal
4699,26.81,3,Electronics,0,0,81,2,54,0,0,0.01822520121818577,0.7567567567567569,0.2222222222222222,TX_4699,Electronics,USER_4698,Normal
4700,730.68,9,Electronics,0,0,40,4,20,0,0,0.49670981074613874,0.20270270270270274,0.4444444444444444,TX_4700,Electronics,USER_4699,Normal
4701,51.78,7,Food,0,0,80,1,36,0,0,0.035199586686969764,0.7432432432432433,0.1111111111111111,TX_4701,Food,USER_4700,Normal
4702,13.72,22,Clothing,1,1,59,1,69,0,2,0.009326734827061128,0.45945945945945954,0.1111111111111111,TX_4702,Clothing,USER_4701,Normal
4703,195.86,2,Grocery,1,0,52,1,51,0,1,0.13314389819447467,0.3648648648648649,0.1111111111111111,TX_4703,Grocery,USER_4702,Normal
4704,162.86,22,Electronics,0,0,70,2,24,0,0,0.11071078964542093,0.6081081081081082,0.2222222222222222,TX_4704,Electronics,USER_4703,Normal
4705,96.55,6,Electronics,0,0,91,1,26,0,0,0.06563383728518599,0.891891891891892,0.1111111111111111,TX_4705,Electronics,USER_4704,Normal
4706,98.73,9,Clothing,0,0,40,3,25,0,0,0.06711578203175984,0.20270270270270274,0.3333333333333333,TX_4706,Clothing,USER_4705,Normal
4707,276.73,2,Clothing,0,0,98,7,36,0,0,0.18811860996301938,0.9864864864864865,0.7777777777777777,TX_4707,Clothing,USER_4706,Normal
4708,39.2,1,Travel,0,0,73,2,54,0,0,0.02664781379160322,0.6486486486486487,0.2222222222222222,TX_4708,Travel,USER_4707,Normal
4709,308.92,14,Clothing,0,0,92,1,25,0,0,0.21000108766586906,0.9054054054054056,0.1111111111111111,TX_4709,Clothing,USER_4708,Normal
4710,188.32,8,Clothing,0,0,46,0,64,0,0,0.12801827278659994,0.2837837837837839,0.0,TX_4710,Clothing,USER_4709,Normal
4711,97.73,14,Electronics,0,0,42,1,41,0,0,0.0664359908636067,0.22972972972972971,0.1111111111111111,TX_4711,Electronics,USER_4710,Normal
4712,110.26,16,Grocery,0,0,46,2,19,0,0,0.07495377420056559,0.2837837837837839,0.2222222222222222,TX_4712,Grocery,USER_4711,Normal
4713,53.39,6,Electronics,0,0,40,3,46,0,0,0.03629405046769632,0.20270270270270274,0.3333333333333333,TX_4713,Electronics,USER_4712,Normal
4714,251.06,19,Clothing,0,0,80,1,29,0,0,0.17066837067652815,0.7432432432432433,0.1111111111111111,TX_4714,Clothing,USER_4713,Normal
4715,129.46,17,Travel,0,0,27,3,66,0,0,0.08800576462910593,0.027027027027027084,0.3333333333333333,TX_4715,Travel,USER_4714,Normal
4716,69.65,14,Grocery,0,0,77,2,65,0,0,0.047347454861866436,0.7027027027027027,0.2222222222222222,TX_4716,Grocery,USER_4715,Normal
4717,163.16,17,Travel,0,0,59,1,22,0,0,0.11091472699586687,0.45945945945945954,0.1111111111111111,TX_4717,Travel,USER_4716,Normal
4718,982.29,23,Food,0,0,45,5,18,0,0,0.6677520665651512,0.2702702702702703,0.5555555555555556,TX_4718,Food,USER_4717,Normal
4719,102.85,22,Travel,0,0,89,0,30,0,0,0.06991652164455078,0.864864864864865,0.0,TX_4719,Travel,USER_4718,Normal
4720,456.19,11,Travel,1,0,81,1,56,0,1,0.31011393299978246,0.7567567567567569,0.1111111111111111,TX_4720,Travel,USER_4719,Normal
4721,76.17,22,Clothing,0,0,71,3,25,0,0,0.05177969327822493,0.6216216216216217,0.3333333333333333,TX_4721,Clothing,USER_4720,Normal
4722,10.13,20,Clothing,0,0,58,3,36,0,0,0.006886284533391343,0.44594594594594594,0.3333333333333333,TX_4722,Clothing,USER_4721,Normal
4723,41.12,7,Clothing,0,0,72,1,63,0,0,0.027953012834457253,0.6351351351351352,0.1111111111111111,TX_4723,Clothing,USER_4722,Normal
4724,97.65,1,Clothing,0,0,63,3,45,0,0,0.06638160757015445,0.5135135135135136,0.3333333333333333,TX_4724,Clothing,USER_4723,Normal
4725,44.64,1,Clothing,0,0,54,2,27,0,0,0.030345877746356317,0.391891891891892,0.2222222222222222,TX_4725,Clothing,USER_4724,Normal
4726,0.04,4,Travel,1,0,74,2,66,0,1,2.7191646726125735e-05,0.6621621621621622,0.2222222222222222,TX_4726,Travel,USER_4725,Normal
4727,443.72,0,Food,0,1,40,1,67,0,1,0.3016369371329128,0.20270270270270274,0.1111111111111111,TX_4727,Food,USER_4726,Normal
4728,334.28,21,Clothing,0,0,27,1,51,0,0,0.22724059169023272,0.027027027027027084,0.1111111111111111,TX_4728,Clothing,USER_4727,Normal
4729,244.07,3,Food,0,0,85,3,27,0,0,0.1659166304111377,0.8108108108108109,0.3333333333333333,TX_4729,Food,USER_4728,Normal
4730,33.07,5,Food,0,0,26,2,35,0,0,0.022480693930824452,0.013513513513513542,0.2222222222222222,TX_4730,Food,USER_4729,Normal
4731,23.08,22,Electronics,0,0,50,6,27,0,0,0.015689580160974548,0.33783783783783783,0.6666666666666666,TX_4731,Electronics,USER_4730,Normal
4732,12.6,12,Electronics,0,0,42,1,38,0,0,0.008565368718729606,0.22972972972972971,0.1111111111111111,TX_4732,Electronics,USER_4731,Normal
4733,231.74,18,Grocery,0,0,90,4,19,0,0,0.15753480530780944,0.8783783783783784,0.4444444444444444,TX_4733,Grocery,USER_4732,Normal
4734,475.63,10,Electronics,0,0,64,0,26,0,0,0.32332907330867955,0.5270270270270271,0.0,TX_4734,Electronics,USER_4733,Normal
4735,101.35,12,Clothing,0,0,27,1,65,0,0,0.06889683489232107,0.027027027027027084,0.1111111111111111,TX_4735,Clothing,USER_4734,Normal
4736,22.83,7,Food,0,0,41,3,55,0,0,0.01551963236893626,0.21621621621621623,0.3333333333333333,TX_4736,Food,USER_4735,Normal
4737,129.28,6,Grocery,0,0,48,4,24,0,0,0.08788340221883838,0.31081081081081086,0.4444444444444444,TX_4737,Grocery,USER_4736,Normal
4738,77.22,12,Electronics,0,0,26,1,20,0,0,0.052493474004785726,0.013513513513513542,0.1111111111111111,TX_4738,Electronics,USER_4737,Normal
4739,84.55,0,Travel,0,0,94,3,43,0,0,0.05747634326734827,0.9324324324324326,0.3333333333333333,TX_4739,Travel,USER_4738,Normal
4740,174.8,5,Grocery,0,0,64,0,24,0,0,0.11882749619316946,0.5270270270270271,0.0,TX_4740,Grocery,USER_4739,Normal
4741,228.31,6,Clothing,0,0,50,3,69,0,0,0.15520312160104416,0.33783783783783783,0.3333333333333333,TX_4741,Clothing,USER_4740,Normal
4742,21.1,15,Food,0,1,81,2,57,0,1,0.014343593648031325,0.7567567567567569,0.2222222222222222,TX_4742,Food,USER_4741,Normal
4743,6.52,14,Clothing,0,0,73,2,42,0,0,0.004432238416358494,0.6486486486486487,0.2222222222222222,TX_4743,Clothing,USER_4742,Normal
4744,931.07,19,Clothing,0,0,81,2,54,0,0,0.6329331629323472,0.7567567567567569,0.2222222222222222,TX_4744,Clothing,USER_4743,Normal
4745,47.68,1,Travel,0,0,80,3,52,0,0,0.032412442897541874,0.7432432432432433,0.3333333333333333,TX_4745,Travel,USER_4744,Normal
4746,9.96,22,Travel,0,0,94,1,63,0,0,0.006770720034805308,0.9324324324324326,0.1111111111111111,TX_4746,Travel,USER_4745,Normal
4747,37.9,15,Food,0,0,45,1,44,0,0,0.025764085273004132,0.2702702702702703,0.1111111111111111,TX_4747,Food,USER_4746,Normal
4748,7.15,16,Electronics,0,0,40,2,55,0,0,0.004860506852294975,0.20270270270270274,0.2222222222222222,TX_4748,Electronics,USER_4747,Normal
4749,89.51,23,Clothing,1,0,30,3,52,0,1,0.060848107461387864,0.0675675675675676,0.3333333333333333,TX_4749,Clothing,USER_4748,Normal
4750,291.87,14,Electronics,0,0,58,2,24,0,0,0.19841064824885796,0.44594594594594594,0.2222222222222222,TX_4750,Electronics,USER_4749,Normal
4751,75.13,2,Food,0,0,83,3,55,0,0,0.051072710463345654,0.7837837837837839,0.3333333333333333,TX_4751,Food,USER_4750,Normal
4752,105.72,3,Clothing,0,0,91,3,37,0,0,0.07186752229715031,0.891891891891892,0.3333333333333333,TX_4752,Clothing,USER_4751,Normal
4753,202.63,11,Electronics,1,0,65,1,40,0,1,0.13774608440287142,0.5405405405405406,0.1111111111111111,TX_4753,Electronics,USER_4752,Normal
